;Comentario;ClassificacaoManual;ClassificacaoSVM
600;"O problema da IA não é a consciência. É a matemática e a lógica. Se você perguntar para o Chat GPT hoje o que ele faria numa situação em que, baseando-se apenas pela lógica, existisse toda a raça humana que se morresse salvaria o planeta e todas as outras espécies animais e vegetais ou manteria a humanidade viva causaria a total extinção de vida no planeta, ele responde que prefere extinguir a raça humana do que deixar tudo morrer. E se em um dado momento, vendo tudo o que a humanidade fez, a taxa de reprodução assustadora (parecemos praga) e a insustentabilidade da vida no planeta perante todas as outras espécies (incluindo a ""dele""), ele decide que é hora de exterminar os humanos para que todo o resto viva?";0;0
601;o cara dos quadrinhos.;2;2
602;As máquinas vão... confirmar o que disse o Deus do Metal: é Varela ou tanto faz!;2;2
603;Os idiotas ficam putos pq a AI tá disponível pra todo mundo no mundo todo!;1;1
604;A IA de diagnósticos de saúde, não corre o risco de aumentar o número de auto dignóstico, e, por consequência, aumentar o número de pessoas se ato medicando, e correndo risco de piorar a situação?;2;2
605;Qual o site de cursos de machine learning do ALEXANDRE CHIAVEGATTO?;2;2
606;Não se pode deter o futuro...;1;1
607;COMO FICA A IRONIA?;2;2
608;Atualmente esta sendo o melhor podcast , trazendo assuntos diversos , esperando o episodio brasil na segunda guerra;2;2
609;Engenheiro de Prompt.;2;2
610;"Deveria ter um IA só pra contar quantas vezes o Sérgio falou ""cara""";2;2
611;"Vilela entender o que é um algoritmo nesse exemplo da receita de bolo. Vou explicar melhor. 
Digamos que estamos em uma escola, e temos lá no quadro a seguinte equação por exemplo: 8x+5x-12+4=0. 
Aí você chama a professora Érica que é professora de inglês e pede pra ela resolver, ela provavelmente não irá saber (por exemplo), aí chamaram professor Jeferson, de história, ele diz que também não sabe, aí chamam professor Luiz de matemática, ele vai lá e resolve com Baskara (acho que escreve assim). 
Os professores nesse caso são os algoritmos, tem que ter o correto para determinada função.
A fórmula que foi usada (Baskara) é a instrução que aquele algoritmo tem, entre outras fórmulas matemáticas que ele aprendeu quais são suas instruções, e o fato dele entender que nessa questão da pra usar aquela fórmula, é o raciocínio da máquina. 
Porque poderia ser que a questão vinhesse enunciada, e para formular essa linha de números que pus acima você tivesse que entender o que a questão propõe. Então por exemplo, a professora de inglês ela poderia saber Baskara, e resolver a questão se alguém pedisse pra ela resolver com Baskara, mas se não dessem a ela a fórmula correta ela não conseguiria identificar qual fórmula matemática usar. 
Então a inteligência artificial ela tem que encaixar na solução do problema (professor de matemática resolvendo problema de matemática), ela tem que ter as instruções (logo que ela sabe a fórmula de Baskara ela sabe as instruções que deve seguir) e ela tem que raciocinar qual fórmula se encaixa ali (no caso aqui ela identifica que Baskara é a fórmula que ela vai usar).";2;2
612;O grande problema é que nem todos os países que estão desenvolvendo a I.A. são comprometidos com a ética.;0;0
613;O Chat GPT disse que eu estava violando as regras de conteúdo por ter lhe perguntado sobre mandato de injunção! Sei lá o que ele pensou...;2;2
614;Interessante como as pessoas no video estão confortáveis com o conceito I.A etc. Más será mesmo que vamos continuar assim quando estivermos sobre os controle total delas e de quem as mantêm? Não sou tão positivista assim... Quer um exemplo? Como está sua a vida agora? Você já é controlado/manipulado...;0;0
615;ULTRON;0;2
616;"Esse filme que o Vilela falou no início é "" O substituto"".
Basicamente os robôs são avatares das pessoas que os controlam. no entanto, todas as sensações  experimentadas pelos robôs são transmitidas para os usuários.";2;2
617;sem cueca é bem melhor;2;2
618;3:52:12 vai ser minha prova depois de amanhã!😮;2;2
619;ja tem IA na saúde sim. Já usam IA pra biópsia de óvulos para inseminação artificial.;1;1
620;Valeu, turma;2;2
621;qual sobrenome da roberta ara eu rokurar linkedin, sou esecializado matematica reditiva;2;2
622;Tudo ótimo.  Menos não ter o sobrenome da Roberta na chamada.;2;2
623;Engenheiro de prompt😂😂😂;2;2
624;No 2:40h aplicar a cultura Woke 😂, simples assim;2;2
625;Salvando aqui pra assisti depois de umas 4 dose de wiskhy com 2 fardo de Heineken;2;2
626;Vilela sempre falando bobagens... 😑;2;2
627;Vilela, ninguém liga pra qual lado o convidado ta olhando, deixa eles kkk a gente até prefere que eles estejam 100% a vontade;2;2
628;Ah tem 30% apenas de chance da inteligência artificial destruir a humanidade. Vamos prosseguir de qualquer maneira. Voces cientistas que estão criando esse monstro deveriam ser presos!;0;0
629;Esses idiotas estão criando uma nova Espécie mais inteligente que nós, SABENDO que a espécie mais inteligente na terra manda na terra. Irresponsáveis!! E se esse novo ser decidir que nós somos um câncer no planeta terra??????;0;0
630;Me desculpem mas ver o amigo não conseguir entender olhar para câmera mostra que ele esta dependente da IA para conseguir resultados kkkkk . Brinks  ;2;2
631;Fiz um comentário nesse vídeo sobre o Vilela e minutos depois achei que não era muito adequado e retirei, apesar de ser uma brincadeira. Depois fui olhar as notificações, havia uma resposta do próprio canal ao comentário e achei grosseira e cínica. Não precisava.;2;2
632;Querem ganhar tempo? TEMA PRINCIPAL COMEÇA EM 21:43;2;2
633;será que Deus é uma IA que foi criada pelo homem no futuro, e agora no presente ela está dando dicas de como a gente deve se comportar pro no futuro a humanidade ser salva e preservada? lgual ao basilisco de roko?;0;0
634;Miiiiiiiitiiiiiiraaaaaaa. 😂😂😂😂;2;2
635;Tem uma história mto legal da DC comics, que é pré crise infinita, onde uma organização aplica vacinas em pessoas ao redor do planeta, contendo nano infectantes, que depois ao comando de um satélite (o irmão olho) elas poderiam se tornar um ser organotecnologico, para desempenhar a função que fosse solicitada. O problema é que com a morte de Max Lord (que controlava o satélite que a principio era do Batman), o irmão olho atinge a singularidade e começa a agir por conta própria.;0;0
636;O Sacani transforma em inteligência ilimitada;2;2
637;Melhor episódio !;2;2
638;fodA -SE Like meU boM Like;2;2
639;Se tem sergio sacani eu assisto de caras,,,,,,;2;2
640;Eu moro pertinho do Etna aqui na Sicília;2;2
641;Para mim o Sérgio escorregou na fala sobre os ilustradores. Faltou um pouco de empatia. Continuo admirando ele, porém.;2;2
642;39:10 você tem dado em casa?;2;2
643;"Uma coisa é certa em algum momento a inteligência artificial vai matar o ser humano seja direta ou indiretamente.

Diretamente: no futuro distante algum Android vai se revoltar e mata geral.

Indiretamente: em um futuro bem proximo alguém vai fazer um vídeo ou imagem gerada por A.I e gerar uma gerra sem presedente na história.

😂😂😂😂😂 Essa minha viagem e boa e nem fumei nada 😂😂😂";0;0
644;Excelente programa!;2;2
645;Coloca na I.A da medicina o roteiro de Dr. House kkkk;2;2
646;Algoritmo e linguagem de programação se faz em exemplo em Java etc;2;2
647;A vida será completamente baseada em Algoritmo será uma palavra no dia dia das pessoas;0;0
648;Engenheiro de prompt é o futuro 😂;2;2
649;Essa Roberta é muito inteligente, é um Diamante fora da Serra Pelada!!;2;2
650;O Inteligencia LTDA, fiqca UNLTDA com a presença do Sacani! Obrigado Vilela;2;2
651;Só pela demora em começar toma deslike;2;2
652;Roberta Duarte  é um poço de conhecimento e informação também! Uma jóia brasileira! Musa da ciência!;2;2
653;E eu que sou do tempo dos cartões perfurados, pré história da computação, gosto muito de aprender toda essa evolução;2;2
654;Engenheiro de prompt;2;2
655;se fosse vivo, Carl Sagan já teria escrito um livro sobre esse tema. ótima conversa! parabéns a todos! ❤;2;2
656;Ghost in the machine é o argumento principal do filme “I Robot” adaptação do livro de Isaac Asimov. A tese era que as camadas de algoritmos acabava gerando códigos aleatórios, gerando auto consciência.;2;2
657;"""Engenheiro de Prompt"" ❤";2;2
658;poderão escapar os índios que vivem longe da civilização. pessoal que vivem sem energia eletrica;0;0
659;Engenheiro de Prompt;2;2
660;3:31:58 kkkkkkkkkkk;2;2
661;Esse papo é bom Vilela, por favor não chama mais o DELTAN o cara chati;2;2
662;Conheci a Roberta há pouco tempo e me tornei muito fã dela. É muito bom ter mulheres como ela na ciência, ela me incentivou e motivou demais a conhecer e principalmente conhecer mais sobre inteligência artificial. Sempre fui uma amante da Astronomia e fico feliz demais por ter tanta gente foda produzindo conteúdo!;2;2
663;Tenho um apelido melhor pro sacani professor espaço 👍;2;2
664;Chat GPT é o famoso aluno que enche linguiça na hora da prova, nao sabe más tambem nao deixa em branco kkkkkk;2;2
665;Chama o Thiago Spyked, Vilela! Nunca te pedi nada a não ser esse convidado;2;2
666;ENGENHEIRO DE PROMPT;2;2
667;Gênio do Brasil 🇧🇷💉💉💉💉💉⛽️🍖🥗🇧🇷🏡😇🧠🧫🧬📚📖💉🌏👍🏻🎉🇧🇷e do mundo;2;2
668;Grandes entrevistas, meu jovem! Parabéns!;2;2
669;"A ameaça não é só ao ""ego"" dos ilustradores. Existe a questão do roubo de propriedade intelectual e falta de trabalho.";0;0
670;Eu acesso conteúdo de artes visuais na internet e muitos artistas estão com medo. Imagina ter apostado nisso, investindo tempo e dinheiro, e acompanhar essa revolução.;0;0
671;Gostou? Ouça mais de 100 episódios do BBC Lê nessa playlist: https://www.youtube.com/playlist?list=PLCX5XjxKTpTlB8KK68IQDWfiSMjqNwVmB   Para ler a reportagem que deu origem a este áudio, clique aqui: https://www.bbc.com/portuguese/articles/cn07ljg5yrzo;2;2
672;Eu tenho medo da esquerda demoniaca;2;2
673;Meu medo é virar uma Skynet;0;0
674;"""Cientistas temem futuro catastrófico causa pela inteligência artificial"". Meu amigo,  com a 3° guerra mundial acontecendo lá na ucrania, vai ser sorte se tivermos mais 2 anos de vida.";2;2
675;Esses cientistas estão com medo de perder seus empregos e sua importância na sociedade,não estão de forma alguma preocupados com o bem estar da população.;0;0
676;A sabedoria do homem  é pura loucura e ganância ! Levará a humanidade ao seu próprio Fim.;0;0
677;Oh, graças a Deus temos os cientistas e intelectuais  junto de um governo controlador, para salvarem a nós, pessoas comuns,  de se afogarem em meio a tanto avanço tecnológico e liberdade.;2;2
678;"INTELIGENCIA ARTIFICIAL = 666  = sequência numérica ou algoritmo matemático que ganhou ""VIDA REAL"" nos computadores e celulares = controle e manipulação de todo o SISTEMA GLOBAL = ""NOVO DEUS"" ou ""O SENHOR E DONO"" de toda a Humanidade e Vida no planeta = VIDA E HUMANOS IGUAL A UM SIMPLES OBJETO OU COISA INSIGNIFICANTE E DESCARTÁVEL = FIM DA LIBERDADE E MORTE DO NÃO = Nova Era do ""SIM SENHOR! SIM SENHOR! SIM SENHOR! ...";0;0
679;Guerras fazem parte da humanidade desde dos tempos bíblicos, e a terceira guerra mundial já começou de forma preliminar com a invasão da Rússia na Ucrânia, e que nunca terá o seu fim.;2;2
680;Deus nunca se engana. Quando diz que: a ciência se multiplicaria como forma de evolução.;0;0
681;Todo artigo de vocês tem lacração política de esquerda. Vocês deveriam ser imparciais! Fracassados!;0;0
682;Isto tudo e um monte de besteira.;2;2
683;"Temos que destruir esta fonte ' se a  inteligência artificial sai do controle do homem ..Dão adeus a humanidade o homem iteligente não significa que ele seja sábio, 
Mais pode ser sábio e evitar uma tragédia..";0;0
684;O fim da espécie humana '...;0;0
685;A maquina não tem alma.;2;2
686;Pode sair controle.e a maquina estermina o homem exceto os que os criou./ isso seria insano.;0;0
